Built-up,Distance to Highways,Distance to Major Roads,Slope,Distance to CBD,Distance to MIDC,Distance to Stations,Distance to Hospitals,Distance to Airport
1,912.414,42.4264,1.21712,3959.2,16767.5,4949.55,94.8683,35431
0,2370,2370,17.1422,7331.61,16911.2,8280.92,2529.45,35546.9
0,4624.48,3801.96,29.6935,9870.87,17456.5,10522.6,4859.07,35843.7
0,4034.86,566.039,0.675206,14361.2,19223.2,14725.3,8510.06,36792
0,4096.95,295.466,2.5695,14690.7,19387.5,15040.3,8793.28,36881.3
0,4306.33,254.558,0.754894,15294.5,19744.6,15700.9,9389.62,37077
1,3318.09,201.246,4.85753,60,17734.4,513.517,216.333,35696
1,3478.06,90,3.64697,60,17645.8,551.543,60,35670.2
1,3852.17,192.094,4.07259,60,17453.5,982.7,108.167,35618
1,3870.47,212.132,3.58425,90,17444.9,1008.46,94.8683,35615.8
1,4002.5,323.11,20.451,241.868,17385.7,1194.36,201.246,35601
1,4049.22,256.32,5.26966,702.282,17244.5,1698.38,123.693,35568.7
1,4019.66,268.328,4.49515,730.548,17237.1,1727.02,134.164,35567.1
1,3724.47,342.053,1.96786,1018.68,17165.9,2015.59,30,35548
1,774.209,216.333,3.33847,4134.56,16728.2,5125.44,192.094,35400.1
0,4615.32,3712.86,20.4698,10018.1,17470.9,10646.3,4994.44,35837.1
0,4467.89,3458.34,12.6255,10377.1,17579.4,10975,5341.35,35894.9
0,4260.11,3108.01,23.0868,10915.8,17754.6,11471.5,5827.88,35988.2
0,4147.38,228.473,5.47927,14779,19407.2,15117.5,8856.1,36877.3
0,5182.02,1518.19,2.36199,14390.7,20513.1,17187.9,10813.7,37563.8
1,2277.83,240,2.71992,617.738,18215.5,1517.89,349.857,35829.4
1,3450,108.167,1.21712,60,17646.5,494.773,94.8683,35648.7
1,3894.23,234.307,1.35022,90,17416.2,993.63,123.693,35585.8
1,3818.49,351.141,2.71992,924.175,17157.6,1920.94,67.082,35526.4
1,3700.72,379.473,2.16079,1041.39,17129.9,2037.35,67.082,35515.4
1,3465.62,469.574,3.37229,1277.38,17076.8,2271.3,301.496,35494.5
1,1020,0,4.05866,3862.9,16713,4853.79,192.094,35371.8
0,30,30,5.32285,4997.68,16680.1,5989.27,579.396,35374.1
0,1050,1050,15.4299,6013.26,16714.9,7006.46,1343.32,35404.4
0,1740,1740,11.9947,6698.81,16773.6,7694.99,1994.49,35441.5
0,4221.91,3012.13,31.2442,11123.3,17798.5,11654.4,5945.15,35997.1
0,4060.21,2596.69,19.7879,11841.9,18062.3,12324.6,6453.84,36137.9
0,4030.51,1294.18,1.6876,13429.3,18730,13822.3,7697.62,36496.8
0,6844.8,3501.79,8.38019,13299.2,19376.7,19284.5,8794.96,38377
0,859.069,695.845,2.16079,2028.05,18827.8,2944.59,914.385,36031.1
1,2271.3,210,3.10963,603.738,18188,1508.67,324.5,35799.7
1,2300.63,210,2.26364,577.062,18176,1480.07,308.869,35795.6
1,3276.05,152.971,1.35022,30,17728.8,496.588,67.082,35651.5
1,3402.19,123.693,1.81752,0,17657.8,450,134.164,35630.4
1,3510.13,42.4264,3.76924,30,17598.7,484.665,30,35613.2
1,3527.9,30,2.71992,0,17589,496.588,0,35610.5
1,3971.46,335.41,1.50953,771.298,17164.2,1768.22,134.164,35504.1
1,3942,342.053,1.81752,800.5,17157,1797.25,161.555,35502.7
1,3677.3,417.852,1.21712,1065.32,17093.8,2059.76,108.167,35482.8
1,3325.67,551.543,6.06377,1421.44,17016,2412.34,453.982,35452.3
1,2947.03,706.116,3.64697,1808.98,16939.8,2796.44,702.922,35423.4
1,1569.78,523.927,1.01275,3263.39,16731.6,4253.87,551.543,35353
1,882.326,161.555,0.754894,4038.87,16672.7,5030.17,189.737,35340.5
1,804.984,241.868,4.85753,4128.46,16668.3,5119.81,234.307,35340.1
0,270,270,8.89851,4696.22,16651.3,5687.83,577.062,35340.8
0,3628.02,3628.02,22.5893,8757.23,17087.1,9486.17,3778.09,35603.1
0,4031.18,1509.87,1.39176,13158.1,18581.8,13556.8,7459.63,36402.3
0,1302.5,240,1.35022,1548.71,18581.7,2466.03,674.166,35919.5
1,1652.45,108.167,3.43891,1194.36,18423.5,2112.18,416.773,35862.1
1,1681.34,134.164,1.50953,1164.99,18410.6,2082.79,402.492,35857.4
1,1739.22,189.737,1.81752,1106.35,18384.9,2024.06,379.473,35848.2
1,2559.86,30,0.337615,324.5,18041.8,1214.91,182.483,35729.9
1,3300,123.693,0.754894,42.4264,17700.6,469.574,42.4264,35621.6
1,3318.09,120,0.675206,30,17690.3,456.946,67.082,35618.5
1,3426.05,94.8683,1.35022,0,17629.5,420,108.167,35600.5
1,3498.19,60,1.6876,0,17589.8,436.807,84.8528,35589
1,4015.3,361.248,4.22269,152.971,17324.4,1075.41,180,35517.4
1,4124.43,331.361,5.78883,618.466,17172.3,1615.55,42.4264,35482
1,3712.86,436.807,3.38907,1030.97,17071.4,2024.06,108.167,35455.6
1,3390.93,560.446,6.65443,1358.31,16999.1,2347.87,400.25,35427.3
1,3041.71,711.196,4.49515,1716.57,16927.2,2702.83,615.549,35399.8
1,2983.76,729.932,0.337615,1776.34,16915.9,2762.12,660.681,35395.6
0,2296.52,990.454,1.06752,2486.2,16796.7,3475.47,997.246,35352.8
1,1556.53,484.665,3.58425,3289.76,16698.8,4280.65,509.117,35322.2
1,1075.41,0,4.90379,3826.97,16655.1,4818.34,258.07,35312.2
1,764.853,308.869,1.35022,4185.51,16635.6,5177.06,296.985,35310
0,1020,1020,9.93727,5976.55,16653.1,6972.66,1341.64,35343.1
0,2160,2160,19.5361,7110.7,16763.7,8039.33,2288.27,35410.8
0,4539.63,3883.46,23.4692,9862.11,17341.5,10472.5,4825.62,35725.1
0,4335.49,0,1.39176,15134.4,19516.1,15436.8,9122.02,36892.6
0,4700.05,684.105,9.13695,14843.2,20002.5,16271.4,9905.32,37160.9
0,2010,2010,2.1343,4984.43,20335.3,5892.92,2008.21,36616.5
1,1848.35,241.868,1.39176,982.7,18306.7,1900.45,330,35800.5
1,2525.17,0,1.39176,335.41,18025.8,1233.29,161.555,35704.1
1,3163.12,90,1.6876,42.4264,17767.3,618.466,42.4264,35620.8
1,3930.46,254.558,1.81752,60,17347.4,898.999,228.473,35500.5
1,4171.62,390,10.7444,268.328,17237.5,1261.78,258.07,35473.3
1,3485.43,550.727,4.11408,1265.7,16988.9,2254,323.11,35404.8
1,1247.8,150,3.72387,3644.97,16637.8,4636.43,330,35284.6
0,1110,1110,5.43801,6062.82,16629.1,7060.78,1435.62,35317.2
0,3161.83,3161.83,11.9137,8244.11,16920.9,9007.25,3281.54,35485.1
0,4227.55,2938.47,21.1735,11417.4,17821.6,11900.2,6088.23,35965.8
0,4080.44,1980.91,22.4254,12615.7,18294,13026.7,6991.03,36218.2
0,6046.69,2414.95,3.18181,13726.7,19841.3,18156.6,9864.53,37845.7
0,6513.32,2980.89,13.1542,13435.1,19534.5,18755.2,9298.31,38088.2
1,1841.77,216.333,1.50953,976.729,18279.5,1894.52,300,35770.8
1,2283.55,120,3.10963,540.833,18093.6,1455.23,234.307,35706.4
1,3170.5,60,0.477454,0,17750.1,624.26,60,35594.3
1,3187.63,60,1.06752,30,17739.3,600,30,35591
1,4099.59,445.982,1.81752,127.279,17250,1110,134.164,35453.4
1,4118.31,465.725,1.96786,150,17241.6,1138.42,150,35451.3
1,4156.16,442.945,4.39338,201.246,17225,1195.49,192.094,35447.3
1,4106.82,394.588,3.10963,636.396,17106.7,1630.25,30,35420.5
1,4077.46,400.25,1.50953,666.108,17099.2,1659.52,42.4264,35418.9
1,3638.3,523.927,0.675206,1113.64,16992.6,2101.07,212.132,35387.8
1,3057.65,764.853,7.83263,1706.58,16868.2,2694.16,576.281,35340
1,2942.45,800.5,1.21712,1824.83,16845.8,2813.13,674.166,35331.6
1,1905.18,700.357,0.754894,2925.42,16677.9,3916.58,708.025,35273.6
1,1878.3,678.823,1.35022,2955.27,16674.4,3946.45,684.105,35272.5
1,1449.03,323.11,3.64697,3433.13,16625.1,4424.67,366.197,35258.6
1,924.175,189.737,6.18293,4001.26,16584.4,4993,271.662,35250.6
1,807.775,283.019,1.21712,4120.93,16578.4,5112.69,308.869,35250.1
0,1950,1950,22.0587,6896.15,16677.9,7830.23,2082.14,35335.7
0,1727.54,1727.54,2.26364,15930.3,21408.6,19914.8,2415.89,43927.6
0,1072.05,1072.05,2.02487,15962.6,21275.2,19014.1,1529.71,44444.9
0,120,120,0.337615,16718.9,21280.9,15931.8,3265.46,46525.1
0,4494.2,270,2.71992,21815,24106,8661.64,10640.5,52596.2
0,4834.56,30,3.9311,22098.4,24307.4,8358.11,10767.7,52878.2
0,2406.93,2406.93,9.13695,16042,21770.3,21605.3,4331.03,43007.9
0,1766.18,1766.18,1.50953,15900.5,21383.3,19922.3,2456.52,43887.2
0,0,0,3.05437,16801.2,21286.2,15660,3614.6,46696.2
0,1453.99,1453.99,4.69197,17533.7,21549.5,14347.8,5554.62,47827.2
0,1707.63,1707.63,2.45639,17647.2,21598.9,14184,5818.84,47983.5
0,4357.34,323.11,3.32143,21692.4,24008.9,8752.29,10569.9,52473.7
0,5043.57,169.706,1.01275,22261.2,24413.8,8146.86,10829,53038.3
0,3149.86,3149.86,20.6488,16270,22145.2,22223.7,5795.59,42374.4
0,2826.06,2826.06,17.2944,16132.7,21939.4,22257.7,5093.38,42659.9
0,308.869,308.869,18.7379,16363.9,21141.8,16687.4,2289.65,45881.5
0,1783.93,1783.93,1.96786,17658.7,21586.6,14106.1,5913.04,48011.5
0,2388.91,1741.55,1.21712,18150.9,21821,13488.5,6974.02,48648.4
0,3097.42,474.342,0.754894,20479.3,23180.4,10170,10194.2,51246.9
0,3507.95,934.345,2.38594,20919.8,23469.2,9612.23,10288.2,51696.7
0,3905.3,674.166,2.38594,21293.7,23720.3,9165.09,10399.8,52072.3
0,2229.71,2229.71,2.1343,15881,21498.3,20736.4,3409.59,43377.6
0,1442.5,1442.5,0.675206,15853.7,21222.7,19250.9,1848.59,44195.3
0,617.738,617.738,5.43801,16162,21090.8,17249.4,1697.59,45450.6
0,1859.52,1859.52,3.1996,17670.7,21574.8,14028.3,6007.27,48039.6
0,3258.01,700.357,2.05278,20665.2,23289.2,9883.53,10203.7,51438.6
0,670.82,670.82,1.96786,15881,21115.5,18558.6,1370.84,44570.4
0,2550,510,7.33339,19264,22402.1,11792.4,9176.91,49958.5
0,3384.15,890.955,4.07259,20796.4,23363.5,9672.15,10209.3,51572.8
0,1776.09,1776.09,3.52041,15781,21222.2,19607.5,2263.56,43918.3
0,276.586,276.586,5.64122,16557.9,21125.8,15867.5,3265.59,46366.5
0,660.681,660.681,0.337615,17091.6,21298.1,14786,4767.83,47248.5
0,2804.8,2804.8,19.2215,15979.8,21767.7,22015.9,4920.37,42635.6
0,1804.99,1804.99,1.81752,15751,21192.5,19590.4,2280.79,43891.7
0,635.689,635.689,1.50953,15827.1,21051.4,18474.5,1404.56,44547.1
0,300,300,0.675206,16878.5,21203.2,15100.9,4288.22,46936.7
0,2637.95,67.082,1.21712,19866.5,22740.7,10805.7,10022.2,50614.3
0,3092.33,3092.33,19.5957,16027.6,21861.7,22389.6,5362.7,42426.1
0,2542.75,2542.75,6.09148,15851.8,21574.2,21434.4,4297.55,42882.4
0,456.946,456.946,6.42315,16339.7,21019.4,16234.2,2779.82,46008.9
0,1110,1110,2.5695,17246.7,21320.9,14393.5,5304.66,47507.3
0,3477.54,3477.54,13.9649,16233.3,22162.8,21599.2,6420.07,41977.8
0,2040.88,2040.88,3.05437,15693.5,21207.9,19977.6,2742.5,43604.6
0,1615.55,1615.55,2.5695,17444.6,21387,14034.9,5835.52,47795.3
0,5782.53,570,21.3357,22780,24724.5,7348.04,11004.7,53539.8
0,626.418,626.418,2.69895,15740.5,20959.5,18396.2,1480.07,44483.2
0,2430.74,859.069,1.72101,18561.7,21930.7,12651.8,8162.7,49189.8
0,2400,308.869,1.06752,19226.6,22311.6,11588.4,9346.96,49935.8
0,3153.57,876.185,2.69895,20565.7,23151.2,9730.09,10033.9,51341.5
0,5769.06,540,18.2729,22758,24699.1,7325.04,10977.6,53518
0,5822.78,540.833,24.0131,22798.8,24730.8,7286.6,11003.3,53559.3
0,2525.17,2525.17,16.4815,15713.7,21391.5,21029.5,3933.09,42980
0,894.986,894.986,4.26269,15685.6,20949.9,18594.3,1609.97,44325.7
0,789.177,789.177,2.78189,15921,20880,17250.4,1747.48,45178
0,1793.24,1793.24,0.754894,17548.7,21399.3,13770.3,6199.56,47957.3
0,2106.42,1663.31,2.71992,17868.4,21552.1,13371.4,6872.55,48366.3
0,4002.16,646.22,11.6486,21331.2,23658.1,8757.79,10246,52112.4
0,2597.56,2597.56,12.8142,15707,21408.9,21192.7,4139.78,42862.9
0,2123.23,2123.23,2.38594,15603.5,21119,19927.6,2788.87,43524.4
0,3481.68,3481.68,36.0916,16010,21905.4,21976.8,6010.19,42039.7
0,2150.81,2150.81,2.1343,15573.5,21089.4,19911,2804.8,43497.7
0,690,690,3.10963,15645,20874,18390,1584.33,44375.3
0,150,150,1.6876,15707,20842.1,17960.4,1500.3,44641.4
0,161.555,161.555,1.96786,15753.9,20829.5,17700.8,1542.6,44806.4
0,2386.65,60,2.63503,19542,22461.8,10970,9840.41,50284.2
0,5944.7,480,26.7061,22856.1,24750.7,7102.91,11001.5,53618.5
0,3620.07,3620.07,4.67991,16080.6,22011.3,21573.3,6424.83,41850.4
0,90,90,1.81752,15685.3,20809.5,17894.6,1532.64,44645.2
0,254.558,254.558,1.39176,16746.6,21016.5,14824.4,4526.42,46864
0,2315.25,1295.57,7.97323,18010,21576,13048.5,7331.43,48564.7
0,2343.07,60,1.21712,19482,22411.8,11006.9,9811.15,50222.8
0,2804.32,722.496,3.43891,20204.6,22866.9,10009.8,9862.88,50976.5
0,2317.58,2317.58,3.84367,15521.6,21075,20103.8,3066.46,43321.9
0,210,210,4.10029,15703.9,20767.8,17616.5,1615.55,44784.8
0,2343.27,1176.14,2.1343,18059.6,21586.2,12942.7,7484.38,48631.6
0,4925.3,30,4.04469,22042.2,24121,7806.92,10495.9,52813
0,2415.89,2415.89,16.4846,15499.6,21077.2,20238.8,3237.36,43214.3
0,2178.46,2178.46,2.38594,15481,20977.1,19736.3,2730.66,43486.2
0,1441.25,1441.25,1.35022,15499.6,20851.7,18944,2028.72,43934.9
0,483.735,483.735,0.754894,15577.5,20770.1,18168,1618.05,44399.8
0,3568.87,3568.87,16.9165,15872.9,21763.5,22019.5,5954.6,41964.3
0,1173.46,1173.46,1.06752,15485.6,20794.5,18706.6,1898.55,44037.8
0,1063.2,1063.2,3.9311,17012.4,21059.7,14166,5408.33,47303.9
0,1207.85,1207.85,1.72101,17074.5,21085.4,14070.5,5551.62,47390.7
0,2173.29,295.466,0.337615,18831.4,21983,11833.9,8997.05,49527.5
0,4844.23,67.082,8.38019,21957.4,24039,7808.3,10418.3,52728.2
0,4950.82,30,3.1996,22041.3,24099.7,7722.07,10462.1,52810
0,818.841,818.841,4.11408,15484.3,20733.4,18397.3,1766.18,44185.8
0,646.22,646.22,3.01696,16187.4,20759,15679.8,3345.24,46015.5
0,2233.94,750,4.28915,18262.7,21648.8,12585.3,8031.32,48889.8
0,906.973,906.973,1.90915,15812.3,20648.7,16637.5,2313.11,45284
0,831.925,831.925,2.36199,15847.4,20653.6,16523.9,2418.68,45362.9
0,2130.63,536.656,0.754894,18431.1,21726.7,12371.8,8389.92,49088.2
0,3499.86,1087.06,2.63503,20853,23238,8964.13,9905.13,51633.6
0,2718.6,2718.6,1.06752,15411.6,21051.8,20581.3,3716.73,42893.7
0,900.5,900.5,1.81752,15797,20620.6,16572.4,2376.26,45290
0,2430.19,615.549,1.96786,19799.8,22532.4,10269.4,9648.67,50566.9
0,4431.99,450,8.18616,21601,23751.6,8057.28,10189.5,52376.8
0,4696.22,212.132,17.2944,21809.2,23900.8,7834.14,10291.4,52580.6
0,2889.05,2889.05,22.0101,15453.5,21174,21156.5,4352.9,42567.5
0,1336.6,1336.6,1.72101,15356.4,20689.9,18759.6,2080.19,43860.5
0,1480.07,1480.07,1.6876,17240.2,21087.2,13585,6189.6,47661.9
0,2131.9,228.473,3.32143,19296.2,22205.5,10929.9,9601.69,50042
0,2161.04,283.019,1.06752,19368.8,22250.1,10825,9600.19,50118.8
0,2969.85,1194.74,5.05115,20373.4,22891.5,9468.79,9721.16,51151.7
0,1845.67,1845.67,0.754894,15305,20718.9,19162.6,2419.79,43591.8
0,1282.65,1282.65,2.78189,15330.1,20654,18693.3,2073.48,43863
0,785.175,785.175,0.754894,15603,20550,17017.3,2042.87,44910.4
0,1041.39,1041.39,0.337615,15684.1,20554.3,16716.6,2262.96,45113.1
0,865.852,865.852,1.72101,15796.4,20569.7,16351.7,2589.4,45365.8
0,853.815,853.815,2.90182,15985.3,20613.8,15815.8,3153.57,45751.7
0,390,390,1.81752,16613.2,20810.3,14485.4,4835.59,46802.4
0,764.853,764.853,1.72101,16765.7,20867.8,14226.6,5200.48,47025.7
0,1529.71,1529.71,2.78189,17309.2,21102,13434,6399.64,47761.8
0,3835.9,953.415,4.05866,21106.6,23380.6,8527.66,9935.48,51887.4
0,3354.91,3354.91,21.5681,15552.3,21379.2,22011.3,5323.54,42087.2
0,3206.77,3206.77,12.7768,15501.3,21297,21749.7,5042.23,42210.4
0,1413.82,1413.82,0.477454,17173.1,21022.4,13555.8,6178.03,47595.7
0,1443.12,1443.12,2.05278,17213.9,21040.9,13500.8,6264.18,47648.9
0,1489.77,1489.77,1.35022,17268.8,21066.2,13428.1,6379.22,47719.9
0,4923.84,30,4.78729,21955.7,23975.5,7553.81,10317.8,52719.6
0,3000,3000,4.07259,15375.9,21107.9,21188.5,4471.61,42447.7
0,2269.91,2269.91,4.05866,15240,20717.2,19478.9,2762.93,43342.5
0,920.272,920.272,2.02487,15919.3,20551.6,15797.2,3163.12,45685
0,2078.68,997.246,6.18293,17811.9,21317.9,12731.4,7516.18,48398.9
0,2310.78,690.652,2.05278,19687.6,22410.4,10233.7,9527.07,50456.1
0,2992.94,1339.63,2.1343,20384.6,22862.7,9319,9652.08,51163.2
0,5644.86,123.693,3.72387,22492.8,24375.7,6968.4,10625.8,53255.7
0,1188.7,1188.7,2.02487,16869.6,20854.5,13866.4,5654.66,47212.9
0,210,210,3.32143,16281.6,20616.5,14808.3,4333.83,46363.8
0,271.662,271.662,8.89851,16468,20679.1,14457.5,4797.94,46652.5
0,4400.6,509.117,21.2803,21512.9,23624.9,7894.11,10039.7,52285.4
0,2461.1,2461.1,15.2206,15151.5,20655.7,19580.8,2957.85,43179.4
0,912.414,912.414,1.39176,16701.9,20748.8,13995.4,5421.37,47007.2
0,394.588,394.588,4.76364,15359.2,20372.7,17186.8,2058.66,44570.9
0,1675.98,1321.36,2.05278,17392.9,21042.5,12987.2,6939.6,47922.1
0,3101.05,3101.05,24.3632,15204.2,20919.6,20957.5,4373.83,42389.3
0,2935.86,2935.86,2.38594,15135.3,20769.1,20363.8,3771.54,42691.3
0,3462.37,3462.37,13.008,15319.2,21135.7,21778.3,5259.25,41957.2
0,684.763,684.763,0.337615,15367.7,20310,16866.8,2254,44705.1
0,708.025,708.025,2.43314,15966.6,20439.2,15149.1,3863.95,45929.2
0,1247.8,1247.8,4.05866,15064.6,20379.4,18490,2280.79,43655.5
0,835.703,835.703,3.10963,15375.3,20281.1,16707.5,2366.77,44773.1
0,1746.45,123.693,2.5695,18247.6,21449.7,11964.3,8673.32,48937.1
0,4494.5,442.945,12.3038,21531.7,23585.6,7659.82,9961.67,52298.3
0,4069.95,4069.95,31.1251,15490.8,21412.7,21641.7,6318.69,41456.3
0,2769.28,2769.28,6.37937,15010.8,20567.5,19805.1,3331.22,42881
0,662.722,662.722,0.754894,15087.2,20299,17981.2,2112.18,43923.2
0,453.982,453.982,2.63503,15111.2,20285.5,17810.6,2080.63,44027.6
0,740.945,740.945,2.16079,15327.2,20250.4,16759,2348.83,44700.6
0,700.357,700.357,2.16079,15939,20387,15042.7,3972.03,45929.3
0,1060.66,1060.66,3.10963,16641.2,20631.8,13764.2,5643.35,46989.8
0,1760.82,1018.23,3.1996,17452.7,21007.9,12699.1,7290.06,48025.9
0,5554.86,90,4.58231,22319.6,24173.7,6791.54,10411.6,53082.9
0,60,60,2.05278,16205.7,20447.3,14428,4722.59,46377.3
0,1753.91,496.588,2.43314,18937,21826.7,10867.5,9244.87,49688.6
0,4931.88,210,2.36199,21844.1,23796.7,7238.96,10100.7,52604.5
0,1822.36,684.763,0.477454,19134.6,21934.6,10533.8,9210.2,49897.3
0,2334.99,1200,2.78189,19745,22321.2,9693.76,9266.31,50522.5
0,2892.01,1650,6.0545,20237.8,22646.9,9054.09,9378.54,51018.2
0,4155.62,4155.62,37.6921,15403.4,21327.6,21612.2,6348.74,41373.5
0,1060.66,1060.66,3.18181,14960.6,20240.2,18248.9,2306.88,43652.9
0,531.601,531.601,2.88218,15014.7,20199.3,17806.8,2176.81,43919.6
0,1273.5,1273.5,5.00628,15388.9,20175.1,16190.3,2792.58,44971.6
0,1544.34,1124.5,3.10963,17239.6,20853.3,12781.7,7058.61,47790.8
0,2661.9,1513.44,1.81752,20037.9,22500.3,9266.7,9301.74,50816.5
0,4991.64,270,3.1996,21861.5,23792.9,7132.18,10082.7,52623.1
0,1332.22,1332.22,2.5695,14910.9,20236.2,18455.1,2441.82,43495.2
0,684.105,684.105,3.76924,16381.8,20453.1,13912.3,5358,46682.8
0,1073.31,1073.31,5.2267,16853.6,20653.3,13212.3,6359.01,47317
0,4074.04,4074.04,16.0575,15274.7,21174.6,21876.8,6089.11,41436.8
0,836.78,836.78,2.78189,14922.6,20160.4,18017.4,2292.01,43718.6
0,1295.57,1295.57,6.92625,15486.1,20147.3,15694.2,3247.35,45243.5
0,1771.78,624.26,1.06752,17541,20975,12339.4,7735.41,48163.6
0,1588.58,256.32,1.35022,18375.4,21437.6,11517.9,9182.4,49099.1
0,1883.08,912.414,1.39176,19271.5,21981,10200,9128.33,50042.6
0,3823.68,1087.06,30.77,20942.2,23101.2,8064.14,9573.01,51717.2
0,758.947,758.947,1.35022,14901.9,20123.8,17926.4,2300.63,43737.1
0,1328.16,1328.16,0.477454,15508.2,20130.5,15538.9,3400.74,45316.2
0,1644.54,697.782,2.16079,18910.4,21743.6,10666,9091.24,49670.1
0,3810.35,1106.35,27.062,20920.5,23075,8046.32,9544.43,51695.1
0,1142.37,1142.37,5.78883,14836.2,20126.1,18230.8,2440.35,43518.9
0,740.945,740.945,2.16079,14875.2,20091.7,17884.7,2323.98,43726
0,531.601,531.601,2.36199,15091.2,20040,16747.6,2473.86,44443.2
0,758.947,758.947,3.01696,15140.7,20041.1,16558.2,2576.51,44568.6
0,1230.37,1230.37,2.1343,16958.7,20651.3,12900.9,6756.33,47478
0,1612.76,241.868,1.72101,17764.7,21064.2,12014.3,8241.65,48431.5
0,2123.02,1231.1,1.4321,19533.5,22122.1,9749.77,9101.68,50310.9
0,3850.53,1074.15,18.4027,20940.5,23078.3,7980.23,9534.38,51713.8
0,5640.08,268.328,21.9592,22295.3,24096.3,6515.25,10309.7,53057.8
0,4297.96,678.823,26.7628,21276.9,23307.2,7557.26,9677.36,52039.8
0,4685.09,445.982,3.58425,21567.7,23523.6,7233.55,9836.2,52328.3
0,1654.63,442.945,2.45639,17519,20901.8,12156.7,7913.86,48161.4
0,1594.8,318.904,1.72101,17616.2,20953.7,12059,8085.99,48272.8
0,1528.82,724.983,3.32143,18765.6,21615.1,10734,9004.05,49524
0,3136.83,3136.83,4.07259,14724,20321.9,19880.4,3729.79,42491
0,1594.24,361.248,1.72101,17542.2,20898.8,12082.4,8008.71,48193.5
0,1435.62,375.899,3.52041,18236.3,21286.3,11460.2,9038.42,48964.1
0,2016.26,1260.36,1.35022,19426.1,22015.3,9759.04,9006.5,50203.6
0,5532.05,335.41,21.579,22273.9,24054.6,6408.63,10259.7,53035.5
0,3518.32,3518.32,16.1148,14791.2,20518.6,20775.8,4604.88,41997.7
0,1570.64,551.543,3.1996,17340.6,20777.2,12240.2,7703.4,47966.3
0,1448.1,42.4264,0.954841,17764.5,21004.5,11818.1,8448.08,48449.8
0,3528.54,1386.83,18.7142,20646.2,22827.2,8154.92,9330.19,51422.2
0,4736.68,513.517,18.7799,21563.3,23494,7106.65,9789.98,52325.2
0,906.973,906.973,1.01275,15041,19894.4,16300.4,2809.45,44551.7
0,729.932,729.932,0.754894,16355.4,20293.9,13433.6,5866.9,46750.8
0,722.496,722.496,3.81407,16381.8,20304.9,13394,5921.56,46786.2
0,3663.69,3663.69,18.9623,14782.2,20549.9,21062.3,4945.27,41788.4
0,1462.63,591.693,0.337615,17226.4,20686.8,12259,7608.65,47845.3
0,1332.22,212.132,4.43182,17884.7,21042.2,11613.6,8752.81,48591.1
0,4211.66,810.555,21.1355,21149.7,23162.9,7488.47,9526.64,51910
0,4631.48,589.406,18.1748,21458,23395.7,7136.79,9698.68,52219.7
0,4772.64,570,22.3614,21560.8,23474.7,7022.05,9759.96,52323.4
0,5514.94,445.982,32.4836,22146.6,23929.8,6406.53,10137.4,52908.2
0,3971.35,3971.35,32.8269,14879.7,20726.5,21710.6,5621.54,41445.7
0,1564.61,1564.61,2.26364,15226.8,19878,15518.5,3437.59,45016.9
0,3978.59,999.05,24.1707,20958.7,23015.4,7662.46,9414.17,51723.7
0,4096.95,4096.95,18.2756,14891.5,20760,21883.3,5823.48,41332
0,2161.04,2161.04,2.26364,14551.1,20004.1,18930.6,3132.09,42831.5
0,1928.65,1928.65,2.43314,14556.1,19971.3,18727.1,2995.8,42945.9
0,3649.66,3649.66,29.1543,14631.1,20351.5,20624.4,4609.57,41901.9
0,630,630,2.1343,16182,20148.8,13444.1,5782.61,46565.6
0,1404.56,189.737,2.36199,17423.8,20744.1,11898.8,8120.75,48089.5
0,3570.38,1373.79,30.2933,20621.4,22754.7,7971.25,9222.16,51393.4
0,3725.92,3725.92,15.1284,14632.9,20380.7,20820.5,4827.3,41770.5
0,934.345,934.345,3.84367,16638.1,20331.9,12739.1,6752.33,47166.2
0,4308.53,823.772,30.5702,21165.7,23137,7296.42,9470.88,51925.9
0,534.135,534.135,1.6876,14792.8,19710.2,16452,2824.62,44224.7
0,4582.15,735.459,33.145,21348.7,23268.1,7041.89,9561.53,52111.3
0,4686.53,4686.53,7.66758,15000.4,20955.7,21232.1,6747.87,40837.8
0,3753.96,3753.96,26.0246,14553.2,20285.7,20660.1,4734.4,41781.6
0,782.304,782.304,0.754894,14531,19724.2,17581.8,2660.55,43474.1
0,218.403,218.403,1.6876,14697.2,19681.5,16699,2744.47,44026.5
0,1331.54,127.279,1.21712,17332.1,20649.2,11840.1,8121.08,48000.3
0,3894.23,1124.5,13.5158,20831.4,22870.7,7599.24,9262.96,51593.8
0,576.281,576.281,1.50953,14753.4,19650.8,16344.1,2915.1,44221.1
0,721.249,721.249,1.4321,15424.9,19803.3,14522,4434.02,45516.6
0,5052.13,725.603,18.4349,21659.5,23490.7,6612.33,9727.13,52422.5
0,2181.97,2181.97,0.477454,14371.5,19821.6,18810.6,3261.73,42687.4
0,1223.76,1223.76,2.63503,15226.4,19725.8,14881.3,4058.44,45205.5
0,1320,234.307,3.43891,17167.3,20531.1,11907.9,7942.98,47822.9
0,1301.46,1301.46,0.337615,14387.7,19678.1,17982.1,2865.27,43127
0,4307.69,4307.69,11.1412,14656.6,20531.2,21774.8,5931.28,41113.1
0,3403.91,1566.05,24.4704,20408.2,22527.5,7931.19,8994.8,51178.3
0,4451.03,902.497,31.3993,21178,23093.2,7020.26,9387.89,51940.8
0,445.982,445.982,2.16079,14408.3,19520.8,17133.4,2821.44,43531.8
